“Empoleon”,"""https://archives.bulbagarden.net/media/upload/7/7f/0395Empoleon.png""","[""Male""; ""Female""]",2,5,2,4,2,4,3,6,3,6,5,3,"[""Torrent""]",[[“Tackle”; 0]; [“Bubble”; 1]; [“Peck”; 2]; [“Bubble Beam”; 2]; [“Fury Attack”; 2]; [“Aqua Jet”; 2]; [“Mist”; 3]; [“Hydro Pump”; 3]; [“Aqua Ring”; 4]; [“Growl”; 0]; [“Swords Dance”; 1]; [“Metal Claw”; 2]; [“Swagger”; 2]; [“Brine”; 2]; [“Whirlpool”; 2]; [“Drill Peck”; 3]; [“Iron Defense”; 4]; [“Hydro Cannon”; 4]],4,[“Normal”; “Flying”],"[""Ocean""; ""Freshwater""; ""Snow""]"
“Starly”,"""https://archives.bulbagarden.net/media/upload/9/9b/0396Starly.png""","[""Male""; ""Female""]",2,4,2,4,1,3,1,3,1,3,3,0,"[""Keen Eye""]",[[“Growl”; 0]; [“Quick Attack”; 1]; [“Double Team; 2]; [“Whirlwind”; 2]; [“Take Down”; 2]; [“Brave Bird”; 3]; [“Astonish”; 4]; [“Uproar”; 4]; [“Tackle”; 0]; [“Wing Attack”; 1]; [“Endeavor”; 2]; [“Aerial Ace”; 2]; [“Agility”; 3]; [“Final Gambit”; 3]; [“Work Up”; 4]],4,[“Normal”; “Flying”],"[""Forest""; ""Plains""; ""City""]"
“Staravia”,"""https://archives.bulbagarden.net/media/upload/8/87/0397Staravia.png""","[""Male""; ""Female""]",2,5,2,5,2,4,1,3,1,3,4,2,"[""Intimidate""]",[[“Growl”; 0]; [“Quick Attack”; 1]; [“Double Team; 2]; [“Whirlwind”; 2]; [“Take Down”; 2]; [“Brave Bird”; 3]; [“Revenge”; 4]; [“Detect”; 4]; [“Tackle”; 0]; [“Wing Attack”; 1]; [“Endeavor”; 2]; [“Aerial Ace”; 2]; [“Agility”; 3]; [“Final Gambit”; 3]; [“Uproar”; 4]],4,[“Normal”; “Flying”],"[""Forest""; ""Plains""; ""City""]"
“Staraptor”,"""https://archives.bulbagarden.net/media/upload/3/3c/0398Staraptor.png""","[""Male""; ""Female""]",3,7,3,6,2,5,2,4,2,4,5,3,"[""Intimidate""]",[[“Growl”; 0]; [“Quick Attack”; 1]; [“Double Team; 2]; [“Whirlwind”; 2]; [“Take Down”; 2]; [“Agility”; 3]; [“Final Gambit”; 4]; [“Roost”; 4]; [“Tackle”; 0]; [“Wing Attack”; 1]; [“Endeavor”; 2]; [“Aerial Ace”; 2]; [“Close Combat”; 3]; [“Brave Bird; 3]; [“Twister”; 4]; [“Steel Wing”; 4]],4,[“Normal”],"[""Forest""; ""Plains""; ""City""]"
“Bidoof”,"""https://archives.bulbagarden.net/media/upload/7/70/0399Bidoof.png""","[""Male""; ""Female""]",2,4,1,3,1,3,1,3,1,3,3,0,"[""Simple”; “Unaware""]",[[“Tackle”; 0]; [“Defense Curl”; 1]; [“Headbutt; 2]; [“Yawn”; 2]; [“Amnesia”; 2]; [“Agility”; 3]; [“Sword Dance”; 3]; [“Superpower”; 3]; [“Water Sport”; 4]; [“Last Resort”; 4]; [“Growl”; 1]; [“Take Down”; 1]; [“Hyper Fang”; 2]; [“Crunch”; 2]; [“Rollout”; 2]; [“Super Fang”; 3]; [“Curse”; 3]; [“Mud-Slap”; 4]],4,[“Normal”; “Water”],"[""Forest""; ""Plains""]"
“Bibarel”,"""https://archives.bulbagarden.net/media/upload/d/dc/0400Bibarel.png""","[""Male""; ""Female""]",2,5,2,5,2,4,2,4,2,4,4,1,"[""Simple”; “Unaware""]",[[“Tackle”; 0]; [“Growl”; 1]; [“Rollout; 2]; [“Yawn”; 2]; [“Amnesia”; 2]; [“Sword Dance”; 3]; [“Superpower”; 3]; [“Aqua Tail”; 4]; [“Focus Punch”; 4]; [“Take Down”; 1]; [“Defense Curl”; 1]; [“Water Gun”; 2]; [“Hyper Fang”; 2]; [“Crunch”; 2]; [“Rototiller”; 2]; [“Super Fang”; 3]; [“Curse”; 3]; [“Stealth Rock”; 4]],4,[“Bug”],"[""Forest""; ""Plains""]"
“Kricketot”,"""https://archives.bulbagarden.net/media/upload/7/72/0401Kricketot.png""","[""Male""; ""Female""]",1,3,1,3,1,3,1,3,1,3,3,0,"[""Shed Skin""]","[[“Growl”; 0]; [“Struggle Bug”; 1]; [“Uproar""; 4]; [“String Shot”; 4]; [“Bide”; 0]; [“Bug Bite”; 2]]",4,[“Bug”],"[""Forest""; ""Jungle""]"
“Kricketune”,"""https://archives.bulbagarden.net/media/upload/1/11/0402Kricketune.png""","[""Male""; ""Female""]",2,5,2,4,2,4,2,4,2,4,4,1,"[""Shed Skin""]",[[“Growl”; 0]; [“Fury Cutter”; 1]; [“Sing”; 2]; [“Slash”; 2]; [“Screech”; 2]; [“Taunt”; 2]; [“Sticky Web”; 3]; [“Perish Song”; 3]; [“Silver Wind”; 4]; [“Bide”; 0]; [“Absorb”; 2]; [“Focus Energy”; 2]; [“X-Scissor”; 2]; [“Fell Stringer”; 2]; [“Night Slash”; 3]; [“Bug Buzz”; 3]; [“Hyper Voice”; 4]; [“Mud Slap”; 4]],4,[“Electric”],"[""Forest""; ""Jungle""]"
“Shinx”,"""https://archives.bulbagarden.net/media/upload/5/58/0403Shinx.png""","[""Male""; ""Female""]",2,4,2,4,1,3,1,3,1,3,3,1,"[""Rivalry”; “Intimidate""]",[[“Tackle”; 0]; [“Charge”; 1]; [“Spark”; 2]; [“Roar”; 2]; [“Thunder Fang”; 2]; [“Scary Face”; 3]; [“Wild Charge”; 3]; [“Ice Fang”; 4]; [“Leer”; 0]; [“Baby-Doll Eyes”; 1]; [“Bite”; 2]; [“Swagger”; 2]; [“Crunch”; 3]; [“Discharge”; 3]; [“Fake Tears”; 4]; [“Fire Fang”; 4]],4,[“Electric”],"[""Plains""]"
“Luxio”,"""https://archives.bulbagarden.net/media/upload/0/0f/0404Luxio.png""","[""Male""; ""Female""]",2,5,2,4,2,4,2,4,2,4,4,2,"[""Rivalry”; “Intimidate""]",[[“Tackle”; 0]; [“Charge”; 1]; [“Spark”; 2]; [“Roar”; 2]; [“Thunder Fang”; 2]; [“Scary Face”; 3]; [“Wild Charge”; 3]; [“Ice Fang”; 4]; [“Leer”; 0]; [“Baby-Doll Eyes”; 1]; [“Bite”; 2]; [“Swagger”; 2]; [“Crunch”; 3]; [“Discharge”; 3]; [“Howl”; 4]; [“Fire Fang”; 4]],4,[“Electric”],"[""Plains""]"
“Luxray”,"""https://archives.bulbagarden.net/media/upload/f/f4/0405Luxray.png""","[""Male""; ""Female""]",3,7,2,5,2,5,3,6,2,5,5,3,"[""Rivalry”; “Intimidate""]",[[“Leer”; 0]; [“Electric Terrain”; 1]; [“Spark”; 2]; [“Roar”; 2]; [“Thunder Fang”; 2]; [“Scary Face”; 3]; [“Wild Charge”; 3]; [“Night Slash”; 4]; [“Tackle”; 0]; [“Charge”; 1]; [“Bite”; 2]; [“Swagger”; 2]; [“Crunch”; 3]; [“Discharge”; 3]; [“Magnet Rise”; 4]; [“Superpower”; 4]],4,[“Grass”; “Poison”],"[""Plains""]"
“Budew”,"""https://archives.bulbagarden.net/media/upload/f/f9/0406Budew.png""","[""Male""; ""Female""]",1,3,2,4,1,3,2,4,2,5,3,0,"[""Natural Cure”; “Poison Point""]",[[“Absorb”; 0]; [“Water Sport”; 1]; [“Mega Drain”; 2]; [“Spikes”; 4]; [“Endure”; 4]; [“Growth”; 1]; [“Stun Spore”; 1]; [“Worry Seed”; 2]; [“Extrasensory”; 4]],4,[“Grass”; “Poison”],"[""Forest""; ""Plains""]"
“Roserade”,"""https://archives.bulbagarden.net/media/upload/b/b9/0407Roserade.png""","[""Male""; ""Female""]",2,5,2,5,2,4,3,7,3,6,5,2,"[""Natural Cure”; “Poison Point""]",[[“Poison Sting”; 1]; [“Weather Ball”; 2]; [“Mega Drain”; 2]; [“Sweet Scent”; 2]; [“Leaf Storm”; 4]; [“Grassy Terrain”; 1]; [“Venom Drench”; 2]; [“Magical Leaf”; 2]; [“Extrasensory”; 4]; [“Pin Missile”; 4]],4,[“Rock”],"[""Forest""; ""Plains""]"
“Cranidos”,"""https://archives.bulbagarden.net/media/upload/0/07/0408Cranidos.png""","[""Male""; ""Female""]",3,7,2,4,1,3,1,3,1,3,3,2,"[""Mold Breaker""]","[[“Focus Energy""; 0]; [“Take Down”; 1]; [“Headbutt”; 2]; [“Assurance”; 2]; [“Ancient Power”; 2]; [“Screech”; 3]; [“Superpower”; 4]; [“Hammer Arm”; 4]; [“Leer”; 0]; [“Pursuit”; 1]; [“Scary Face”; 2]; [“Chip Away”; 2]; [“Zen Headbutt”; 3]; [“Head Smash”; 3]; [“Iron Head”; 4]]",4,[“Rock”],"[""Mountain""; ""Cave""]"
“Rampardos”,"""https://archives.bulbagarden.net/media/upload/1/1f/0409Rampardos.png""","[""Male""; ""Female""]",4,8,2,4,2,4,2,4,2,4,4,3,"[""Mold Breaker""]",[[“Focus Energy”; 0]; [“Take Down”; 1]; [“Headbutt”; 2]; [“Assurance”; 2]; [“Endeavor”; 2]; [“Zen Headbutt”; 3]; [“Iron Head”; 4]; [“Leer”; 0]; [“Pursuit”; 1]; [“Scary Face”; 2]; [“Chip Away”; 2]; [“Ancient Power”; 2]; [“Screech”; 3]; [“Superpower”; 4]; [“Outrage”; 4]],4,[“Rock”; “Steel”],"[""Mountain""; ""Cave""]"
“Shieldon”,"""https://archives.bulbagarden.net/media/upload/1/11/0410Shieldon.png""","[""Male""; ""Female""]",1,3,1,3,3,6,1,3,2,5,3,2,"[""Sturdy""]",[[“Tackle”; 0]; [“Taunt”; 1]; [“Take Down”; 2]; [“Endure”; 2]; [“Iron Head”; 3]; [“Guard Spit”; 4]; [“Counter”; 4]; [“Protect”; 0]; [“Metal Sound”; 1]; [“Iron Defense”; 2]; [“Ancient Power”; 2]; [“Metal Burst”; 3]; [“Heavy Slam”; 3]; [“Wide Guard”; 4]],4,[“Rock”; “Steel”],"[""Mountain""; ""Plains""]"
“Bastiodon”,"""https://archives.bulbagarden.net/media/upload/b/b0/0411Bastiodon.png""","[""Male""; ""Female""]",2,4,2,4,4,8,2,4,3,7,4,3,"[""Sturdy""]",[[“Tackle”; 0]; [“Taunt”; 1]; [“Take Down”; 2]; [“Swagger”; 2]; [“Block”; 2]; [“Metal Burst”; 3]; [“Heavy Slam”; 3]; [“Wide Guard”; 4]; [“Protect”; 0]; [“Metal Sound”; 1]; [“Iron Defense”; 2]; [“Ancient Power”; 2]; [“Endure”; 2]; [“Iron Hand”; 3]; [“Guard Split”; 4]; [“Fissure”; 4]],4,[“Bug”],"[""Mountain""; ""Plains""]"
“Burmy (Desert)”,"""https://archives.bulbagarden.net/media/upload/e/ee/0412Burmy-Sandy.png""","[""Male""; ""Female""]",1,3,1,3,2,4,1,3,2,4,3,0,"[""Shed Skin""]",[[“Protect”; 0]; [“Bug Bite”; 2]; [“Electroweb”; 4]; [“Tackle”; 1]; [“Hidden Power”; 2]; [“String Shot”; 4]],4,[“Bug”; “Grass”],"[""Desert""]"
“Burmy (Forest)”,"""https://archives.bulbagarden.net/media/upload/e/e8/0412Burmy-Plant.png""","[""Male""; ""Female""]",1,3,1,3,2,4,1,3,2,4,3,0,"[""Shed Skin""]",[[“Protect”; 0]; [“Bug Bite”; 2]; [“Electroweb”; 4]; [“Tackle”; 1]; [“Hidden Power”; 2]; [“String Shot”; 4]],4,[“Bug”; “Grass”],"[""Forest""; ""Plains""]"
“Burmy (City)”,"""https://archives.bulbagarden.net/media/upload/4/42/0412Burmy-Trash.png""","[""Male""; ""Female""]",1,3,1,3,2,4,1,3,2,4,3,0,"[""Shed Skin""]",[[“Protect”; 0]; [“Bug Bite”; 2]; [“Electroweb”; 4]; [“Tackle”; 1]; [“Hidden Power”; 2]; [“String Shot”; 4]],4,[“Bug”; “Grass”],"[""City""]"
“Wormadam (Forest)”,"""https://archives.bulbagarden.net/media/upload/e/ee/0413Wormadam-Plant.png""","[""Female""]",2,4,1,3,3,6,2,5,2,5,4,1,"[""Anticipation""]",[[“Protect”; 0]; [“Captivate”; 2]; [“Bug Bite”; 2]; [“Confusion”; 2]; [“Growth”; 2]; [“Quiver Dance”; 3]; [“Attract”; 3]; [“Leaf Storm”; 3]; [“Synthesis”; 4]; [“Giga Drain”; 4]; [“Tackle”; 1]; [“Flail”; 2]; [“Hidden Power”; 2]; [“Razor Leaf”; 2]; [“Psybeam”; 2]; [“Sucker Punch”; 3]; [“Bug Buzz”; 3]; [“Psychic”; 3]; [“Electro Web”; 4]],4,[“Bug”; “Ground”],"[""Forest""]"
“Wormadam (City)”,"""https://archives.bulbagarden.net/media/upload/2/25/0413Wormadam-Trash.png""","[""Female""]",2,4,1,3,3,6,2,5,2,5,4,1,"[""Anticipation""]",[[“Protect”; 0]; [“Flail”; 2]; [“Bug Bite”; 2]; [“Mirror Shot”; 2]; [“Psybeam”; 2]; [“Quiver Dance”; 3]; [“Psychic”; 3]; [“Bug Buzz”; 3]; [“Iron Defense”; 4]; [“Tackle”; 1]; [“Captivate”; 2]; [“Hidden Power”; 2]; [“Metal Sound”; 2]; [“Suckler Punch”; 3]; [“Attract”; 3]; [“Iron Head”; 3]; [“Electro Web”; 4]; [“Synthesis”; 4]],4,[“Bug”; “Steel”],"[""City""]"
“Wormadam (Desert)”,"""https://archives.bulbagarden.net/media/upload/b/b7/0413Wormadam-Sandy.png""","[""Female""]",2,4,1,3,3,6,2,5,2,5,4,1,"[""Anticipation""]",[[“Protect”; 0]; [“Captivate”; 2]; [“Bug Bite”; 2]; [“Confusion”; 2]; [“Harden”; 2]; [“Quiver Dance”; 3]; [“Attract”; 3]; [“Fissure”; 3]; [“Synthesis”; 4]; [“Stealth Rock”; 4]; [“Tackle”; 1]; [“Flail”; 2]; [“Hidden Power”; 2]; [“Rock Blast”; 2]; [“Psybeam”; 2]; [“Sucker Punch”; 3]; [“Psychic”; 3]; [“Bug Buzz”; 3]; [“Electro Web”; 4]],4,[“Bug”; “Flying”],"[""Desert""]"
“Mothim”,"""https://archives.bulbagarden.net/media/upload/2/22/0414Mothim.png""","[""Male""]",3,6,2,4,2,4,3,6,2,4,4,2,"[""Swarm""]",[[“Tackle”; 0]; [“Hidden Power”; 2]; [“Gust”; 2]; [“Psybeam”; 2]; [“Silver Wind”; 2]; [“Psychic”; 3]; [“Lunge”; 3]; [“Electro Web”; 4]; [“Giga Drain”; 4]; [“Bug Bite”; 1]; [“Confusion”; 2]; [“Poison Powder”; 2]; [“Camouflage”; 2]; [“Air Slash”; 2]; [“Bug Buzz”; 3]; [“Quiver Dance”; 3]; [“Twister”; 4]],4,[“Bug”; “Flying”],"[""Forest""; ""Mountain""]"
“Combee”,"""https://archives.bulbagarden.net/media/upload/3/30/0415Combee.png""","[""Male""; ""Female""]",1,3,2,5,1,3,1,3,1,3,3,0,"[""Honey Gather""]",[[“Sweet Scent”; 0]; [“Bug Bite”;2]; [“Tail Wind”; 4]; [“Endeavor”; 4]; [“Gust”; 0]; [“Bug Buzz”; 2]; [“Swift”; 4]],4,[“Bug”; “Flying”],"[""Forest""; ""Plains""]"
“Vespiquen”,"""https://archives.bulbagarden.net/media/upload/6/6c/0416Vespiquen.png""","[""Female""]",2,5,2,4,3,6,2,5,3,6,4,3,"[""Pressure""]",[[“Sweet Scent”; 0]; [“Poison Sting”; 2]; [“Fury Cutter”; 1]; [“Fell Stinger”; 2]; [“Fury Swipes”; 2]; [“Slash”; 2]; [“Heal Order”; 2]; [“Air Slash”; 3]; [“Destiny Bond”; 3]; [“Signal Beam”; 4]; [“Ominous Winds”; 4]; [“Gust”; 0]; [“Confuse Ray”; 1]; [“Pursuit”; 1]; [“Attack Order”; 2]; [“Defend Order”; 2]; [“Power Gem”; 2]; [“Toxic”; 2]; [“Captivate”; 3]; [“Swagger”; 3]; [“Endure”; 4]],4,[“Electric”],"[""Forest""; ""Plains""]"
“Pachirisu”,"""https://archives.bulbagarden.net/media/upload/9/92/0417Pachirisu.png""","[""Male""; ""Female""]",2,4,3,6,2,5,2,4,2,5,4,1,"[""Run Away”; “Pick Up""]",[[“Growl”; 0]; [“Quick Attack”; 1]; [“Spark”; 2]; [“Nuzzle”; 2]; [“Electro Ball”; 2]; [“Thunder Wave”; 2]; [“Discharge”; 3]; [“Hyper Fang”; 3]; [“Seed Bomb”; 4]; [“Bide”; 0]; [“Charm”; 1]; [“Endure”; 2]; [“Swift”; 2]; [“Sweet Kiss”; 2]; [“Super Fang”; 3]; [“Last Resort”; 3]; [“Follow Me”; 4]; [“Fake Tears”; 4]],4,[“Water”],"[""Forest""; ""Plains""]"
“Buizel”,"""https://archives.bulbagarden.net/media/upload/b/b3/0418Buizel.png""","[""Male""; ""Female""]",2,4,2,5,1,3,2,4,1,3,3,1,"[""Swift Swim""]",[[“Sonic Boom”; 0]; [“Water Sport”; 1]; [“Water Gun”; 2]; [“Swift”; 2]; [“Double Hit”; 2]; [“Razor Wind”; 2]; [“Agility”; 3]; [“Ice Punch”; 4]; [“Aqua Ring”; 4]; [“Growl”; 0]; [“Quick Attack”; 1]; [“Pursuit”; 2]; [“Aqua Jet”; 2]; [“Whirlpool”; 2]; [“Aqua Tail”; 3]; [“Hydro Pump”; 3]; [“Tail Slap”; 4]],4,[“Water”],"[""Freshwater""]"
