"""Articuno""","""https://archives.bulbagarden.net/media/upload/thumb/d/d0/0144Articuno.png/375px-0144Articuno.png""","[""None""]",5,5,5,5,6,6,6,6,7,7,4,5,"[""Pressure""; ""Snow Cloak""]","[[""Gust""; 5];[""Powder Snow""; 5];[""Mist""; 5];[""Ice Shard""; 5];[""Mind Reader""; 5];[""Ancient Power""; 5];[""Agility""; 5];[""Freeze-Dry""; 5];[""Reflect""; 5];[""Hail""; 5];[""Tailwind""; 5];[""Ice Beam""; 5];[""Blizzard""; 5];[""Roost""; 5];[""Hurricane""; 5];[""Sheer Cold""; 5];[""Icy Wind""; 5];[""Water Pulse""; 5];[""Ominous Wind""; 5];[""Whirlwind""; 5];[""Sky Attack""; 5];[""Fly""; 5]]",1,"[""Ice""; ""Flying""]","[""Snow""; ""Mountain""]"
"""Zapdos""","""https://archives.bulbagarden.net/media/upload/thumb/d/d0/0144Articuno.png/375px-0144Articuno.png""","[""None""]",5,5,6,6,5,5,7,7,5,5,4,5,"[""Pressure""; ""Static""]","[[""Peck""; 5];[""Thunder Shock""; 5];[""Thunder Wave""; 5];[""Detect""; 5];[""Pluck""; 5];[""Ancient Power""; 5];[""Charge""; 5];[""Agility""; 5];[""Discharge""; 5];[""Rain Dance""; 5];[""Light Screen""; 5];[""Drill Peck""; 5];[""Thunder""; 5];[""Roost""; 5];[""Magnetic Flux""; 5];[""Zap Cannon""; 5];[""Heat Wave""; 5];[""Whirlwind""; 5];[""Sky Attack""; 5];[""Twister""; 5];[""Laser Focus""; 5];[""Fly""; 5]]",1,"[""Electric""; ""Flying""]","[""Mountain""]"
"""Moltres""","""https://archives.bulbagarden.net/media/upload/thumb/c/c6/0145Zapdos.png/375px-0145Zapdos.png""","[""None""]",6,6,5,5,5,5,7,7,5,5,4,5,"[""Pressure""; ""Flame Body""]","[[""Wing Attack""; 5];[""Ember""; 5];[""Fire Spin""; 5];[""Agility""; 5];[""Endure""; 5];[""Ancient Power""; 5];[""Flamethrower""; 5];[""Safeguard""; 5];[""Air Slash""; 5];[""Sunny Day""; 5];[""Heat Wave""; 5];[""Solar Beam""; 5];[""Sky Attack""; 5];[""Roost""; 5];[""Hurricane""; 5];[""Burn Up""; 5];[""Will-o-Wisp""; 5];[""Flame Charge""; 5];[""Curse""; 5];[""Fire Blash""; 5];[""Swift""; 5];[""Fly""; 5]]",1,"[""Fire""; ""Flying""]","[""Mountain""]"
"""Dratini""","""https://archives.bulbagarden.net/media/upload/thumb/a/ae/0147Dratini.png/375px-0147Dratini.png""","[""Male""; ""Female""]",2,4,2,4,2,4,2,4,2,4,3,2,"[""Shed Skin""]","[[""Wrap""; 0];[""Leer""; 0];[""Thunder Wave""; 1];[""Twister""; 1];[""Dragon Rage""; 2];[""Slam""; 2];[""Agility""; 2];[""Dragon Tail""; 2];[""Aqua Tail""; 2];[""Dragon Rush""; 2];[""Safeguard""; 2];[""Dragon Dance""; 3];[""Outrage""; 3];[""Hyper Beam""; 3];[""Aqua Jet""; 4];[""Extreme Speed""; 4];[""Mist""; 4]]",1,"[""Dragon""]","[""Cave""; ""Freshwater""]"
"""Dragonair""","""https://archives.bulbagarden.net/media/upload/thumb/0/0d/0148Dragonair.png/375px-0148Dragonair.png""","[""Male""; ""Female""]",2,5,2,5,2,4,2,5,2,5,6,3,"[""Shed Skin""]","[[""Wrap""; 0];[""Leer""; 0];[""Thunder Wave""; 1];[""Twister""; 1];[""Dragon Rage""; 2];[""Slam""; 2];[""Agility""; 2];[""Dragon Tail""; 2];[""Aqua Tail""; 2];[""Dragon Rush""; 2];[""Safeguard""; 2];[""Dragon Dance""; 3];[""Outrage""; 3];[""Hyper Beam""; 3];[""Aqua Jet""; 4];[""Extreme Speed""; 4];[""Mist""; 4]]",1,"[""Dragon""]","[""Cave""; ""Freshwater""]"
"""Dragonite""","""https://archives.bulbagarden.net/media/upload/thumb/1/1c/0149Dragonite.png/375px-0149Dragonite.png""","[""Male""; ""Female""]",3,7,2,5,3,6,3,6,3,6,6,4,"[""Inner Focus""]","[[""Wrap""; 0];[""Leer""; 0];[""Thunder Wave""; 1];[""Twister""; 1];[""Fire Punch""; 2];[""Thunder Punch""; 2];[""Roost""; 2];[""Dragon Rage""; 2];[""Slam""; 2];[""Agility""; 2];[""Dragon Tail""; 2];[""Aqua Tail""; 2];[""Dragon Rush""; 2];[""Safeguard""; 2];[""Wing Attack""; 2];[""Dragon Dance""; 3];[""Outrage""; 3];[""Hyper Beam""; 3];[""Hurricane""; 3];[""Draco Meteor""; 4];[""Extreme Speed""; 4];[""Tailwind""; 4]]",1,"[""Dragon""]","[""Cave""]"
"""Mewtwo""","""https://archives.bulbagarden.net/media/upload/thumb/8/89/0150Mewtwo.png/375px-0150Mewtwo.png""","[""None""]",6,6,7,7,5,5,8,8,5,5,5,5,"[""Pressure""]","[[""Laser Focus""; 5];[""Psywave""; 5];[""Confusion""; 5];[""Disable""; 5];[""Safeguard""; 5];[""Swift""; 5];[""Future Sight""; 5];[""Psych Up""; 5];[""Miracle Eye""; 5];[""Psycho Cut""; 5];[""Power Swap""; 5];[""Guard Swap""; 5];[""Recover""; 5];[""Psychic""; 5];[""Barrier""; 5];[""Aura Sphere""; 5];[""Amnesia""; 5];[""Mist""; 5];[""Me First""; 5];[""Psystrike""; 5];[""Self-Destruct""; 5];[""Telekinesis""; 5];[""Blizzard""; 5];[""Drain Punch""; 5];[""Snatch""; 5]]",1,"[""Psychic""]","[""Cave""]"
"""Mew""","""https://archives.bulbagarden.net/media/upload/thumb/9/9a/0151Mew.png/375px-0151Mew.png""","[""None""]",6,6,6,6,6,6,6,6,6,6,5,5,"[""Synchronize""]","[[""Pound""; 5];[""Reflect Type""; 5];[""Transform""; 5];[""Mega Punch""; 5];[""Metronome""; 5];[""Psychic""; 5];[""Barrier""; 5];[""Ancient Power""; 5];[""Amnesia""; 5];[""Me First""; 5];[""Baton Pass""; 5];[""Nasty Plot""; 5];[""Aura Sphere""; 5];[""Any Move""; 5];[""Any Move""; 5];[""Any Move""; 5];[""Any Move""; 5]]",1,"[""Psychic""]","[""Plains""; ""Forest""; ""Jungle""; ""Mountain""; ""Snow""; ""Ocean""; ""Cave""; ""Desert""]"
"""Chikorita""","""https://archives.bulbagarden.net/media/upload/thumb/b/bc/0152Chikorita.png/250px-0152Chikorita.png""","[""Male""; ""Female""]",2,4,2,4,2,4,2,4,2,4,3,0,"[""Overgrow""]","[[""Tackle""; 0];[""Growl""; 0];[""Razor Leaf""; 1];[""Poison Powder""; 1];[""Sweet Scent""; 1];[""Reflect""; 2];[""Synthesis""; 2];[""Natural Gift""; 2];[""Light Screen""; 2];[""Body Slam""; 2];[""Safeguard""; 3];[""Aromatherapy""; 3];[""Solar Beam""; 3];[""Heal Pulse""; 4];[""Grass Pledge""; 4];[""Grassy Terrain""; 4]]",2,"[""Grass""]","[""Forest""; ""Jungle""]"
"""Bayleef""","""https://archives.bulbagarden.net/media/upload/thumb/8/85/0153Bayleef.png/250px-0153Bayleef.png""","[""Male""; ""Female""]",2,4,2,4,2,5,2,4,2,5,4,1,"[""Overgrow""]","[[""Tackle""; 0];[""Growl""; 0];[""Razor Leaf""; 1];[""Poison Powder""; 1];[""Sweet Scent""; 1];[""Reflect""; 2];[""Synthesis""; 2];[""Natural Gift""; 2];[""Magical Leaf""; 2];[""Light Screen""; 2];[""Body Slam""; 2];[""Safeguard""; 3];[""Aromatherapy""; 3];[""Solar Beam""; 3];[""Heal Pulse""; 4];[""Grass Pledge""; 4];[""Grassy Terrain""; 4]]",2,"[""Grass""]","[""Forest""; ""Jungle""]"
"""Meganium""","""https://archives.bulbagarden.net/media/upload/thumb/8/8b/0154Meganium.png/250px-0154Meganium.png""","[""Male""; ""Female""]",2,5,2,5,3,6,2,5,3,6,5,2,"[""Overgrow""]","[[""Tackle""; 0];[""Growl""; 0];[""Razor Leaf""; 1];[""Poison Powder""; 1];[""Sweet Scent""; 1];[""Reflect""; 2];[""Synthesis""; 2];[""Natural Gift""; 2];[""Magical Leaf""; 2];[""Light Screen""; 2];[""Body Slam""; 2];[""Petal Blizzard""; 3];[""Aromatherapy""; 3];[""Solar Beam""; 3];[""Petal Dance""; 3];[""Frenzy Plant""; 4];[""Ancient Power""; 4];[""Grassy Terrain""; 4]]",2,"[""Grass""]","[""Forest""; ""Jungle""]"
"""Cyndaquil""","""https://archives.bulbagarden.net/media/upload/thumb/9/97/0155Cyndaquil.png/250px-0155Cyndaquil.png""","[""Male""; ""Female""]",2,4,2,4,1,3,2,4,2,4,3,0,"[""Blaze""]","[[""Tackle""; 0];[""Leer""; 0];[""Smokescreen""; 1];[""Ember""; 1];[""Quick Attack""; 1];[""Flame Wheel""; 2];[""Defense Curl""; 2];[""Flame Charge""; 2];[""Swift""; 2];[""Lava Plume""; 2];[""Flamethrower""; 2];[""Rollout""; 2];[""Inferno""; 3];[""Double-Edge""; 3];[""Eruption""; 3];[""Burn Up""; 3];[""Howl""; 4];[""Double Kick""; 4];[""Fire Pledge""; 4]]",2,"[""Fire""]","[""Plains""; ""Cave""; ""Desert""]"
"""Quilava""","""https://archives.bulbagarden.net/media/upload/thumb/3/3f/0156Quilava.png/250px-0156Quilava.png""","[""Male""; ""Female""]",2,4,2,5,2,4,2,5,2,4,4,1,"[""Blaze""]","[[""Tackle""; 0];[""Leer""; 0];[""Smokescreen""; 1];[""Ember""; 1];[""Quick Attack""; 1];[""Flame Wheel""; 2];[""Defense Curl""; 2];[""Flame Charge""; 2];[""Swift""; 2];[""Lava Plume""; 2];[""Flamethrower""; 2];[""Rollout""; 2];[""Inferno""; 3];[""Double-Edge""; 3];[""Eruption""; 3];[""Burn Up""; 3];[""Howl""; 4];[""Double Kick""; 4];[""Fire Pledge""; 4]]",2,"[""Fire""]","[""Plains""; ""Cave""; ""Desert""]"
"""Typhlosion""","""https://archives.bulbagarden.net/media/upload/thumb/1/13/0157Typhlosion.png/250px-0157Typhlosion.png""","[""Male""; ""Female""]",2,5,3,6,2,5,3,6,2,5,5,2,"[""Blaze""]","[[""Tackle""; 0];[""Leer""; 0];[""Smokescreen""; 1];[""Ember""; 1];[""Quick Attack""; 1];[""Flame Wheel""; 2];[""Defense Curl""; 2];[""Flame Charge""; 2];[""Swift""; 2];[""Lava Plume""; 2];[""Flamethrower""; 2];[""Rollout""; 2];[""Gyro Ball""; 2];[""Inferno""; 3];[""Double-Edge""; 3];[""Eruption""; 3];[""Burn Up""; 3];[""Blast Burn""; 4];[""Extrasensory""; 4];[""Thunder Punch""; 4]]",2,"[""Fire""]","[""Plains""; ""Cave""; ""Desert""]"
"""Totodile""","""https://archives.bulbagarden.net/media/upload/thumb/f/f7/0158Totodile.png/250px-0158Totodile.png""","[""Male""; ""Female""]",2,4,1,3,2,4,1,3,2,4,3,0,"[""Torrent""]","[[""Scratch""; 0];[""Leer""; 0];[""Water Gun""; 1];[""Rage""; 1];[""Bite""; 1];[""Scary Face""; 2];[""Ice Fang""; 2];[""Flail""; 2];[""Crunch""; 2];[""Chip Away""; 2];[""Slash""; 2];[""Screech""; 2];[""Aqua Tail""; 2];[""Thrash""; 3];[""Superpower""; 3];[""Hydro Pump""; 3];[""Aqua Jet""; 4];[""Fake Tears""; 4];[""Water Pledge""; 4]]",2,"[""Water""]","[""Freshwater""; ""Jungle""]"
"""Croconaw""","""https://archives.bulbagarden.net/media/upload/thumb/0/03/0159Croconaw.png/250px-0159Croconaw.png""","[""Male""; ""Female""]",2,5,2,4,2,5,2,4,2,4,4,1,"[""Torrent""]","[[""Scratch""; 0];[""Leer""; 0];[""Water Gun""; 1];[""Rage""; 1];[""Bite""; 1];[""Scary Face""; 2];[""Ice Fang""; 2];[""Flail""; 2];[""Crunch""; 2];[""Chip Away""; 2];[""Slash""; 2];[""Screech""; 2];[""Aqua Tail""; 2];[""Thrash""; 3];[""Superpower""; 3];[""Hydro Pump""; 3];[""Aqua Jet""; 4];[""Fake Tears""; 4];[""Water Pledge""; 4]]",2,"[""Water""]","[""Freshwater""; ""Jungle""]"
"""Feraligatr""","""https://archives.bulbagarden.net/media/upload/thumb/2/29/0160Feraligatr.png/250px-0160Feraligatr.png""","[""Male""; ""Female""]",3,6,2,4,3,6,2,5,2,5,5,2,"[""Torrent""]","[[""Scratch""; 0];[""Leer""; 0];[""Water Gun""; 1];[""Rage""; 1];[""Bite""; 1];[""Scary Face""; 2];[""Ice Fang""; 2];[""Flail""; 2];[""Crunch""; 2];[""Chip Away""; 2];[""Slash""; 2];[""Screech""; 2];[""Aqua Tail""; 2];[""Thrash""; 3];[""Superpower""; 3];[""Hydro Pump""; 3];[""Dragon Dance""; 4];[""Hydro Cannon""; 4];[""Metal Claw""; 4]]",2,"[""Water""]","[""Freshwater""; ""Jungle""]"
"""Sentret""","""https://archives.bulbagarden.net/media/upload/thumb/3/34/0161Sentret.png/250px-0161Sentret.png""","[""Male""; ""Female""]",2,4,1,3,1,3,1,3,2,4,3,0,"[""Run Away""; ""Keen Eye""]","[[""Scratch""; 0];[""Foresight""; 0];[""Defense Curl""; 1];[""Quick Attack""; 1];[""Fury Swipes""; 2];[""Helping Hand""; 2];[""Follow Me""; 2];[""Slam""; 2];[""Rest""; 2];[""Sucker Punch""; 2];[""Amnesia""; 2];[""Baton Pass""; 3];[""Me First""; 3];[""Hyper Voice""; 3];[""Slash""; 4];[""Charm""; 4];[""Assist""; 4]]",2,"[""Normal""]","[""Plains""; ""Forest""]"
"""Furret""","""https://archives.bulbagarden.net/media/upload/thumb/a/a8/0162Furret.png/250px-0162Furret.png""","[""Male""; ""Female""]",2,5,2,4,2,4,2,4,2,5,4,1,"[""Run Away""; ""Keen Eye""]","[[""Scratch""; 0];[""Foresight""; 0];[""Defense Curl""; 1];[""Quick Attack""; 1];[""Agility""; 2];[""Coil""; 2];[""Fury Swipes""; 2];[""Helping Hand""; 2];[""Follow Me""; 2];[""Slam""; 2];[""Rest""; 2];[""Sucker Punch""; 2];[""Amnesia""; 2];[""Baton Pass""; 3];[""Me First""; 3];[""Hyper Voice""; 3];[""Slash""; 4];[""Reversal""; 4];[""Iron Tail""; 4]]",2,"[""Normal""]","[""Plains""; ""Forest""]"
"""Hoothoot""","""https://archives.bulbagarden.net/media/upload/thumb/3/38/0163Hoothoot.png/250px-0163Hoothoot.png""","[""Male""; ""Female""]",1,3,1,3,1,3,2,4,2,4,3,0,"[""Insomnia""; ""Keen Eye""]","[[""Tackle""; 0];[""Growl""; 0];[""Foresight""; 0];[""Hypnosis""; 1];[""Peck""; 1];[""Uproar""; 2];[""Reflect""; 2];[""Confusion""; 2];[""Echoed Voice""; 2];[""Take Down""; 2];[""Air Slash""; 2];[""Zen Headbutt""; 2];[""Moonblast""; 2];[""Psycho Shift""; 2];[""Extrasensory""; 3];[""Synchronise""; 3];[""Roost""; 3];[""Dream Eater""; 3];[""Night Shade""; 4];[""Feint Attack""; 4];[""Feather Dance""; 4]]",2,"[""Normal""; ""Flying""]","[""Forest""]"
"""Noctowl""","""https://archives.bulbagarden.net/media/upload/thumb/1/14/0164Noctowl.png/250px-0164Noctowl.png""","[""Male""; ""Female""]",2,5,2,5,2,4,2,5,3,6,4,1,"[""Insomnia""; ""Keen Eye""]","[[""Tackle""; 0];[""Growl""; 0];[""Foresight""; 0];[""Hypnosis""; 1];[""Peck""; 1];[""Psycho Shift""; 2];[""Uproar""; 2];[""Reflect""; 2];[""Confusion""; 2];[""Echoed Voice""; 2];[""Take Down""; 2];[""Air Slash""; 2];[""Zen Headbutt""; 2];[""Moonblast""; 2];[""Extrasensory""; 3];[""Sky Attack""; 3];[""Synchronise""; 3];[""Roost""; 3];[""Dream Eater""; 3];[""Night Shade""; 4];[""Feint Attack""; 4];[""Agility""; 4]]",2,"[""Normal""; ""Flying""]","[""Forest""]"
"""Ledyba""","""https://archives.bulbagarden.net/media/upload/thumb/9/91/0165Ledyba.png/250px-0165Ledyba.png""","[""Male""; ""Female""]",1,3,2,4,1,3,1,3,2,5,3,0,"[""Swarm""; ""Early Bird""]","[[""Tackle""; 0];[""Supersonic""; 1];[""Comet Punch""; 1];[""Light Screen""; 2];[""Reflect""; 2];[""Safeguard""; 2];[""Mach Punch""; 2];[""Baton Pass""; 2];[""Silver Wind""; 2];[""Agility""; 2];[""Air Slash""; 2];[""Swift""; 3];[""Double-Edge""; 3];[""Bug Buzz""; 3];[""Giga Drain""; 4];[""Screech""; 4];[""Tailwind""; 4]]",2,"[""Bug""; ""Flying""]","[""Forest""; ""Plains""]"
"""Ledian""","""https://archives.bulbagarden.net/media/upload/thumb/4/4f/0166Ledian.png/250px-0166Ledian.png""","[""Male""; ""Female""]",1,3,2,5,2,4,2,4,3,6,4,1,"[""Swarm""; ""Early Bird""]","[[""Tackle""; 0];[""Supersonic""; 1];[""Comet Punch""; 1];[""Light Screen""; 2];[""Reflect""; 2];[""Safeguard""; 2];[""Mach Punch""; 2];[""Baton Pass""; 2];[""Silver Wind""; 2];[""Agility""; 2];[""Air Slash""; 2];[""Swift""; 3];[""Double-Edge""; 3];[""Bug Buzz""; 3];[""Giga Drain""; 4];[""Air Cutter""; 4];[""Psybeam""; 4]]",2,"[""Bug""; ""Flying""]","[""Forest""; ""Plains""]"
"""Spinarak""","""https://archives.bulbagarden.net/media/upload/thumb/2/2b/0167Spinarak.png/250px-0167Spinarak.png""","[""Male""; ""Female""]",2,4,1,3,1,3,1,3,1,3,3,0,"[""Swarm""; ""Insomnia""]","[[""Poison Sting""; 0];[""String Shot""; 0];[""Scary Face""; 1];[""Absorb""; 1];[""Infestation""; 1];[""Constrict""; 1];[""Leech Life""; 2];[""Night Shade""; 2];[""Shadow Sneak""; 2];[""Fury Swipes""; 2];[""Sucker Punch""; 2];[""Spider Web""; 2];[""Agility""; 2];[""Pin Missile""; 2];[""Poison Jab""; 2];[""Psychic""; 3];[""Cross Poison""; 3];[""Sticky Web""; 3];[""Toxic Thread""; 3];[""Electro Web""; 4];[""Bounce""; 4];[""Toxic Spikes""; 4]]",2,"[""Bug""; ""Poison""]","[""Forest""; ""Cave""; ""Jungle""]"
"""Ariados""","""https://archives.bulbagarden.net/media/upload/thumb/5/5c/0168Ariados.png/250px-0168Ariados.png""","[""Male""; ""Female""]",2,5,1,3,2,5,2,4,2,5,4,1,"[""Swarm""; ""Insomnia""]","[[""Poison Sting""; 0];[""String Shot""; 0];[""Focus Energy""; 1];[""Scary Face""; 1];[""Absorb""; 1];[""Infestation""; 1];[""Constrict""; 1];[""Venom Drench""; 2];[""Fell Stinger""; 2];[""Bug Bite""; 2];[""Leech Life""; 2];[""Night Shade""; 2];[""Shadow Sneak""; 2];[""Fury Swipes""; 2];[""Sucker Punch""; 2];[""Spider Web""; 2];[""Agility""; 2];[""Pin Missile""; 2];[""Poison Jab""; 2];[""Psychic""; 3];[""Swords Dance""; 3];[""Cross Poison""; 3];[""Sticky Web""; 3];[""Toxic Thread""; 3];[""Electro Web""; 4];[""Bounce""; 4];[""Night Slash""; 4]]",2,"[""Bug""; ""Poison""]","[""Forest""; ""Cave""; ""Jungle""]"
"""Crobat""","""https://archives.bulbagarden.net/media/upload/thumb/3/35/0169Crobat.png/250px-0169Crobat.png""","[""Male""; ""Female""]",2,5,3,7,2,5,2,5,2,5,5,2,"[""Inner Focus""]","[[""Absorb""; 0];[""Screech""; 0];[""Astonish""; 0];[""Supersonic""; 0];[""Wing Attack""; 1];[""Bite""; 1];[""Swift""; 2];[""Confuse Ray""; 2];[""Acrobatics""; 2];[""Air Cutter""; 2];[""Mean Look""; 2];[""Leech Life""; 2];[""Poison Fang""; 2];[""Cross Poison""; 3];[""Haze""; 3];[""Air Slash""; 3];[""Brave Bird""; 4];[""Nasty Plot""; 4];[""Heat Wave""; 4]]",2,"[""Poison""; ""Flying""]","[""Cave""]"
